Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2020-02-12,79.21070098876953,79.21554005883662,77.82354276759801,77.82354276759801,113730400
2020-02-13,78.64664459228516,78.97346286364416,78.27867575078193,78.48202753592008,94747600
2020-02-14,78.6659927368164,78.91534147799902,78.15760972810558,78.61514926442095,80113600
2020-02-18,77.22557067871094,77.40713550005586,76.16280771158402,76.34437253292894,152531200
2020-02-19,78.3440170288086,78.57400211516978,77.46766524775612,77.46766524775612,93984000
2020-02-20,77.54026794433594,78.59334522089243,77.034308274592,78.10433337158206,100566000
2020-02-21,75.78515625,77.57660179653178,75.16783878997336,77.13357947900434,129554000
2020-02-24,72.18534088134766,73.63785968182607,70.01867143670297,71.96262546916086,222195200
2020-02-25,69.7402572631836,73.23840922009403,69.26819314550896,72.8559159017165,230673600
2020-02-26,70.84661102294922,72.11272604677254,69.35778056176747,69.36504286107494,198054800
2020-02-27,66.21549224853516,69.23673421957639,66.07992440892687,68.0505119290574,320605600
2020-02-28,66.1767349243164,67.39927568012675,62.063689342092786,62.279149784822394,426510000
2020-03-02,72.33784484863281,72.97453333535833,67.23224297649529,68.3361564954498,341397200
2020-03-03,70.04045867919922,73.59428625555064,69.18830958377835,73.51440097180128,319475600
2020-03-04,73.28926849365234,73.44904647858813,70.96282065269989,71.76412641873794,219178400
2020-03-05,70.91197204589844,72.51699913623247,70.54641911205819,71.54139095760931,187572800
2020-03-06,69.97023010253906,70.40356681603825,68.08195918610811,68.26836304968833,226176800
2020-03-09,64.43617248535156,67.32183967576859,63.66875496382136,63.8503198544026,286744800
2020-03-10,69.0769271850586,69.3432236821879,65.21080737842104,67.09182329022845,285290000
2020-03-11,66.67787170410156,68.0795543718944,65.81362127140751,67.15236648355659,255598800
2020-03-12,60.09312438964844,65.36334796143669,60.037445534949256,61.959612728994784,418474000
2020-03-13,67.29277038574219,67.76484191547881,61.235766409905956,64.12628289000264,370732000
2020-03-16,58.635765075683594,62.7197589173465,58.10075235573811,58.572820229839216,322423600
2020-03-17,61.21398162841797,62.363888604538765,57.71340983694092,59.9188176066588,324056000
2020-03-18,59.71546936035156,60.521617752082875,57.403542823432716,58.04507418797264,300233600
2020-03-19,59.25791931152344,61.20913545401907,58.732592172693536,59.88976507646557,271857200
2020-03-20,55.49589920043945,60.96463122654848,55.195710672226056,59.8389270162078,401693200
2020-03-23,54.31692886352539,55.31674696000738,51.46999389466009,55.215071106899224,336752800
2020-03-24,59.766300201416016,59.96238962255932,56.72085240856594,57.21954987318864,287531200
2020-03-25,59.437068939208984,62.518828553443576,59.14172316127237,60.70318009593795,303602000
2020-03-26,62.564823150634766,62.62292153490078,59.640418371654654,59.679153090462734,252087200
2020-03-27,59.97449493408203,61.942655145225594,59.80745470235101,61.18734664760273,204216800
2020-03-30,61.68605422973633,61.85793725267391,60.376365510763634,60.700764195325654,167976400
2020-03-31,61.56016540527344,63.54527367451045,61.005789027148815,61.87730177654374,197002000
2020-04-01,58.32105255126953,60.211747296676954,57.890138928877285,59.67431503612997,176218400
2020-04-02,59.29423141479492,59.34749072840286,57.350277549943364,58.18305551478086,165934000
2020-04-03,58.44209671020508,59.48064606073332,57.851405121245946,58.77859676208636,129880000
2020-04-06,63.54042053222656,63.69535199342072,60.37151030169897,60.73947898643968,201820400
2020-04-07,62.80448532104492,65.7748907610296,62.700389921682174,65.55700704789928,202887200
2020-04-08,64.41193389892578,64.726643281739,63.240236542570365,63.60578200367688,168895200
2020-04-09,64.87674713134766,65.38029109822737,64.0802880085237,65.04863383479294,161834800
2020-04-13,66.15011596679688,66.25905781375604,64.353831433513,64.95420843019932,131022800
2020-04-14,69.49090576171875,69.78141242863373,67.31212792353071,67.78419941029469,194994800
2020-04-15,68.85665893554688,69.31662179135925,67.93673322392213,68.36522365380796,131154400
2020-04-16,69.40377044677734,69.76932337939922,68.35311605698439,69.57081070155868,157125200
2020-04-17,68.4620590209961,69.46672390302615,67.02406462466632,68.91960605068904,215250000
2020-04-20,67.0409927368164,68.1909032698828,67.02162907324754,67.28792562164121,130015200
2020-04-21,64.96873474121094,67.11846344497374,64.25700003826536,66.8836393098129,180991600
2020-04-22,66.84008026123047,67.27583298086698,65.89594444342251,66.23727988733161,116862400
2020-04-23,66.5810317993164,68.2078529350214,66.5422970832411,66.78438351779307,124814400
2020-04-24,68.50322723388672,68.51291276391555,67.05797032169045,67.10639058393983,126161200
2020-04-27,68.5516128540039,68.88327005791642,67.77209430824026,68.21994826220036,117087600
2020-04-28,67.4404296875,69.19555618187054,67.34844305638214,69.01399137210808,112004800
2020-04-29,69.65553283691406,70.125181113428,68.7259218099285,68.92927352946674,137280800
2020-04-30,71.12498474121094,71.30171048124089,69.80561823131379,70.19537380762834,183064000
2020-05-01,69.97993469238281,72.38385146458401,69.2004159964793,69.29724910279991,240616800
2020-05-04,70.97005462646484,71.09836013147505,69.31418442698012,70.00413219040487,133568000
2020-05-05,72.03522491455078,72.86800267905694,71.28475563529474,71.43000894545563,147751200
2020-05-06,72.77845764160156,73.41029979065098,72.35238308451844,72.7372996904726,142333600
2020-05-07,73.53134155273438,73.87753081736858,73.10285116327836,73.40545924879912,115215200
2020-05-08,75.28150177001953,75.33490525251078,73.86389080775889,74.19159365905105,133838400
2020-05-11,76.4660873413086,76.96127521844708,74.57997904728234,74.78874082159405,145946400
2020-05-12,75.59223175048828,77.60213374226082,75.47086083937184,77.15063010080355,162301200
2020-05-13,74.67951202392578,76.69427337454634,73.60173785754363,75.77185010542999,200622400
2020-05-14,75.13829040527344,75.19897584845612,73.19392643517533,73.91729958475361,158929200
2020-05-15,74.6940689086914,74.74019043820076,72.87350561087283,72.90749301488646,166348400
2020-05-18,76.45393371582031,76.82775805671933,75.32761593322101,76.01943134990685,135178400
2020-05-19,76.01216125488281,77.31810575212776,75.98060363958615,76.47093934712166,101729600
2020-05-20,77.49046325683594,77.56085304131686,76.83262768101243,76.8714672558423,111504800
2020-05-21,76.91273498535156,77.89341385727374,76.67484537253091,77.35209701743804,102688800
2020-05-22,77.40794372558594,77.4904750567076,76.54863559536585,76.65058301291332,81803200
2020-05-26,76.88361358642578,78.70659948141834,76.82778030514494,78.52697291852887,125522000
2020-05-27,77.21858978271484,77.3642363430493,76.00002862396322,76.7403955523751,112945200
2020-05-28,77.25257110595703,78.51240153060692,76.6165888307401,76.89331060647892,133560800
2020-05-29,77.17731475830078,77.95651372350704,76.82048407944905,77.49530586711329,153532400
2020-06-01,78.12643432617188,78.247805202115,77.00010904163223,77.13119166186011,80791200
2020-06-02,78.48812866210938,78.51240432243173,77.41763649054919,77.8594283215851,87642800
2020-06-03,78.92020416259766,79.18236942622238,78.23567058388883,78.80854502107137,104491200
2020-06-04,78.24053192138672,79.04157682827717,77.86670750782196,78.74300918140095,87560400
2020-06-05,80.46887969970703,80.52956512934482,78.46140835412916,78.49053617509301,137250400
2020-06-08,80.94466400146484,80.97865140314263,79.45423346951993,80.16546503775984,95654400
2020-06-09,83.50074768066406,83.89398820325025,80.59270571799298,80.62426333660154,147712400
2020-06-10,85.6490249633789,86.11751490948136,84.01051763852004,84.44987975077672,166651600
2020-06-11,81.53697967529297,85.21694672779525,81.43503225453793,84.79214852289937,201662400
2020-06-12,82.24091339111328,84.42558944538845,81.12915928074322,83.67794801073093,200146000
2020-06-15,83.25801849365234,83.91099461363045,80.73107513642306,80.89371542315325,138808800
2020-06-16,85.46450805664062,85.73638502646783,83.67793241654452,85.31400936398893,165428800
2020-06-17,85.34559631347656,86.27044206272416,85.22422540246882,86.20975660722029,114406400
2020-06-18,85.37959289550781,85.7971091705382,84.77030848627626,85.30191372622465,96820400
2020-06-19,84.89167022705078,86.55202339942768,83.78233832338894,86.08596324993198,264476000
2020-06-22,87.11276245117188,87.25597924702839,85.2387951604758,85.2849167024508,135445200
2020-06-23,88.97216033935547,90.39220148949775,87.938077799927,88.3580238217453,212155600
2020-06-24,87.40160369873047,89.520742080351,87.02777928766403,88.60074867063001,192623200
2020-06-25,88.56189727783203,88.6007368459442,86.79716746009711,87.5569503065316,137522400
2020-06-26,85.84075927734375,88.67841069738331,85.69268296974758,88.45751483384788,205256800
2020-06-29,87.8191146850586,87.9137875283765,85.27032617462565,85.74852774385108,130646000
2020-06-30,88.55219268798828,88.83863359997088,87.38703518205058,87.40645126373022,140223200
2020-07-01,88.38469696044922,89.17360766512026,88.33615305412683,88.6298685038104,110737200
2020-07-02,88.38469696044922,89.92853837615466,88.27061544704088,89.29255616257464,114041600
2020-07-06,90.74903106689453,91.2175210025209,89.7829159545549,89.8144735764797,118655600
2020-07-07,90.46745300292969,91.90691027355584,90.35579383560182,91.12771107529522,112424400
2020-07-08,92.57443237304688,92.60598999002299,91.35829367263958,91.44568456641123,117092000
2020-07-09,92.97252655029297,93.52111790635368,91.92388033894679,93.46771442129742,125642800
2020-07-10,93.13516235351562,93.19342541681863,91.9554408840775,92.56714748957603,90257200
2020-07-13,92.70552825927734,97.0530350925637,92.49191427496272,94.44113076999513,191649200
2020-07-14,94.2396240234375,94.43138465547754,91.15194893729137,92.08649866670663,170989200
2020-07-15,94.88775634765625,96.3660528370159,93.68861141203081,96.11602911039955,153198000
2020-07-16,93.72016906738281,94.57704721895716,93.12059659931413,93.7590086395202,110577600
2020-07-17,93.53085327148438,94.32704617200835,93.05750374313295,94.1716952539975,92186800
2020-07-20,95.50191497802734,95.64027959696287,93.27354678967762,93.61824344262168,90318000
2020-07-21,94.18379211425781,96.36846770453698,93.93376842635256,96.29321836016966,103433200
2020-07-22,94.44840240478516,95.13050624366167,93.79785618394567,93.88523967276372,89001600
2020-07-23,90.14944458007812,94.25906118948085,89.33868791358677,94.18138204100602,197004400
2020-07-24,89.92610168457031,90.27079821008266,86.55684519462764,88.34585801635414,185438800
2020-07-27,92.0573959350586,92.14963900239098,90.76601521608015,90.98933351898751,121214000
2020-07-28,90.54512786865234,91.80495849622993,90.54026829124304,91.62775430231531,103625600
2020-07-29,92.28073120117188,92.4652173549395,90.9917727293096,91.0281825207394,90329200
2020-07-30,93.3973388671875,93.50171606500183,91.0451701940575,91.45297464683811,158130000
2020-07-31,103.17498016357422,103.32547889929636,97.89776821941581,99.89796575503286,374336800
2020-08-03,105.77474212646484,108.39635067212231,104.76008315372526,105.05865083451154,308151200
2020-08-04,106.48110961914062,107.57344762416928,105.24069527688243,105.96406844483113,173071600
2020-08-05,106.86708068847656,107.18750165208057,105.73590297725057,106.20197050684659,121776800
2020-08-06,110.59557342529297,111.09076870650271,106.60975774089576,107.19961845957583,202428800
2020-08-07,108.08109283447266,110.57368181214446,107.28346465846755,110.11650332932811,198045600
2020-08-10,109.65205383300781,110.67097638858233,106.99896497013046,109.52802993062933,212403600
2020-08-11,106.39099884033203,109.41371732342775,106.13079507349751,108.91520246878905,187902400
2020-08-12,109.92684173583984,110.18461136167227,107.2883431931704,107.48288378658236,165598000
2020-08-13,111.8722915649414,112.8766240182774,110.81932024645036,111.30811338263783,210082000
2020-08-14,111.7725601196289,111.86253531933406,109.96087043780608,111.69717509170043,165565200
2020-08-17,111.48074340820312,112.92036888745733,110.85334374924851,112.89604946040544,119561600
2020-08-18,112.40969848632812,112.83526251521093,110.89712204110621,111.23271086271058,105633600
2020-08-19,112.55073547363281,113.96604157696903,112.45589935232542,112.8182343383738,145538000
2020-08-20,115.04817962646484,115.1624742452907,112.57504177708266,112.592066116774,126907200
2020-08-21,120.97693634033203,121.46086115456639,115.99661767299484,116.00877367909403,338054800
2020-08-24,122.42384338378906,125.27148042738582,120.55622676537673,125.18635870420123,345937600
2020-08-25,121.41949462890625,121.76481270817138,119.6953532443396,121.29547815768062,211495600
2020-08-26,123.0707015991211,123.52788020690181,121.66998542570761,122.73754690039225,163022400
2020-08-27,121.59944915771484,124.00692412752836,120.45406865293813,123.67376948239601,155552400
2020-08-28,121.4024658203125,122.99285390087189,121.17873748616431,122.57458499713601,187630000
2020-08-31,125.5195083618164,127.42604193210997,122.56245254538821,124.09934857269191,225702700
2020-09-01,130.51930236816406,131.12239765919617,126.96888738067553,129.13804450192882,151948100
2020-09-02,127.81510162353516,134.21558595979664,123.53514962091081,133.83622664521172,200119000
2020-09-03,117.58210754394531,125.32493919241067,117.21247750644518,123.44760124139313,257599600
2020-09-04,117.65995025634766,120.32519508764499,107.86468180279036,116.79423196346733,332607200
2020-09-08,109.74201202392578,115.74367852876145,109.60583213787987,110.841180367367,231366600
2020-09-09,114.11924743652344,115.88959346489294,112.11545122343698,114.06088674565609,176940500
2020-09-10,110.39372253417969,117.21247524681922,109.43073415159472,117.07629537135253,182274400
2020-09-11,108.94438171386719,112.0862631304283,106.99894632611955,111.444265890273,180860300
2020-09-14,112.21271514892578,112.76716394445175,109.72256019656312,111.59017641083511,140150100
2020-09-15,112.38780212402344,115.58804419561972,110.51045669665075,115.10168535351536,184642000
2020-09-16,109.07083129882812,112.83525140975061,108.98329026941566,112.08626205798284,154679000
2020-09-17,107.32967376708984,109.13892938917895,105.74414649450532,106.72659350722516,178011000
2020-09-18,103.92516326904297,107.85494396114845,103.19562493954624,107.38804358616923,287104900
2020-09-21,107.07677459716797,107.18377414626174,100.28720125318382,101.68791722586771,195713800
2020-09-22,108.75957489013672,109.78093154907663,106.18187865602258,109.60584204815116,183055400
2020-09-23,104.19752502441406,109.05138437794632,103.85706788480732,108.57475477224305,150718700
2020-09-24,105.26752471923828,107.24214072616157,102.13537212015387,102.300732370106,167743300
2020-09-25,109.21675109863281,109.37238950555708,104.7325215412831,105.471789131678,149981400
2020-09-28,111.82363891601562,112.17381792247089,109.70311378636897,111.87227777517529,137672400
2020-09-29,110.97737121582031,112.16408812965686,110.4715612207209,111.4248279384537,99382200
2020-09-30,112.65044403076172,114.0608892683136,110.52019713326597,110.68555737521241,142675200
2020-10-01,113.60372161865234,114.50834954010315,112.66991334832385,114.43053032893033,116120400
2020-10-02,109.93657684326172,112.22246990869148,109.1584069544176,109.81012618440236,144712000
2020-10-05,113.32160949707031,113.46751863303267,110.4520953152141,110.80227427302496,106243800
2020-10-06,110.07274627685547,112.95198998188178,109.18756954507073,112.5434428788478,161498200
2020-10-07,111.94037628173828,112.3975548762922,111.01628983580524,111.49292694400957,96849000
2020-10-08,111.8333511352539,113.22433769308867,111.46371367294667,113.07842855908564,83477200
2020-10-09,113.77880859375,113.80798894197643,111.7847340241306,112.13491304534423,100506900
2020-10-12,121.00609588623047,121.76481458334483,116.0257780752071,116.78449677232146,240226800
2020-10-13,117.79612731933594,121.96908768608209,116.38568943923732,121.85235887523848,262330500
2020-10-14,117.88367462158203,119.67347184273211,116.35650794568298,117.69885586154554,150712000
2020-10-15,117.41675567626953,117.8933852834975,114.92660067544894,115.48104948176437,112559200
2020-10-16,115.7728500366211,118.23383189518665,115.56858022314269,117.97119397696682,115393800
2020-10-19,112.8157958984375,117.13465720214423,112.5045265484294,116.68720797533548,120639300
2020-10-20,114.3040542602539,115.73395040729928,112.47534031056462,113.02978907969988,124423700
2020-10-21,113.68152618408203,115.47132328298426,113.27297908868262,113.48697818121386,89946000
2020-10-22,112.59208679199219,114.81961147307034,111.4637305673421,114.24570410467129,101988000
2020-10-23,111.9014663696289,113.37027245377989,111.16219869915412,113.21463402999635,82572600
2020-10-26,111.91118621826172,113.37026292295224,109.80038294532771,110.89955881245987,111850700
2020-10-27,113.41888427734375,114.08033262151682,111.41508815584027,112.33916701816054,92276800
2020-10-28,108.16622161865234,112.28082137684017,108.06895131820131,111.91119126662696,143937800
2020-10-29,112.17381286621094,113.73988906858685,109.138930754146,109.30429841508608,146129200
2020-10-30,105.89007568359375,108.93468016821244,104.78117782421192,108.03005218595369,190272600
2020-11-02,105.8025131225586,107.6604077052679,104.39207526396882,106.1332410376146,122866900
2020-11-03,107.42697143554688,108.44832081758369,105.76362465230213,106.66825263139127,107624400
2020-11-04,111.81391143798828,112.43645025464208,109.2848465676762,111.02601237155882,138235500
2020-11-05,115.78260040283203,116.35650777308182,113.68153378019652,114.73206338089028,126387100
2020-11-06,115.65106201171875,116.14799861229584,113.15660323122867,115.2905328204704,114457900
2020-11-09,113.34174346923828,118.86656705608227,113.07865981779163,117.41471908421029,154515300
2020-11-10,113.00069427490234,114.57921088296683,111.20780194427195,112.59144977903753,138023400
2020-11-11,116.43055725097656,116.56697207433398,113.4586543889182,114.18945127149735,112295000
2020-11-12,116.15774536132812,117.44394777392753,115.5341325209194,116.55725128655479,103162300
2020-11-13,116.20645141601562,116.60594984971524,114.85204177616873,116.38184296677532,81581900
2020-11-16,117.21983337402344,117.89216151069154,115.12488063733073,115.87516223258528,91183000
2020-11-17,116.33313751220703,117.5803631991879,115.91414693604456,116.48904444010537,74271000
2020-11-18,115.0079574584961,116.75212717189736,114.97872676825749,115.57310891661412,76322100
2020-11-19,115.6023178100586,116.01156226433912,113.81917170120055,114.57919924030725,74113000
2020-11-20,114.33560943603516,115.72899584722249,114.28689410227584,115.6023270585875,73604300
2020-11-23,110.93497467041016,114.60845147390663,110.83753656463605,114.17971488763942,127959300
2020-11-24,112.22119903564453,112.88378869271381,109.70725526905355,110.99346528046955,113874200
2020-11-25,113.05915832519531,113.760724582734,112.22117723247423,112.59145244287018,76499200
2020-11-27,113.60482788085938,114.4817857816356,113.24430611291088,113.58534323153174,46691300
2020-11-30,116.00184631347656,117.87268484188316,113.8191939296174,113.97510085734369,169410200
2020-12-01,119.57786560058594,120.30866252291607,116.93725361331916,117.91164950975933,127728200
2020-12-02,119.92866516113281,120.21124090192977,117.79473547645512,118.89580031413836,89004200
2020-12-03,119.79222869873047,120.61071764794492,119.08091645415566,120.35737264430932,78967600
2020-12-04,119.11990356445312,119.7142856820755,118.40859125787107,119.46094065635505,78260400
2020-12-07,120.58149719238281,121.38050156328545,119.1199032870206,119.17836466433876,86712000
2020-12-08,121.19536590576172,121.78000942455122,119.93839423484614,121.18562729875275,82225500
2020-12-09,118.66193389892578,122.72516309946796,117.90190627108922,121.34152267781417,115089200
2020-12-10,120.08456420898438,120.69843846339406,117.07368405582885,117.41472117824993,81312200
2020-12-11,119.27580261230469,119.61683968170229,117.46342569030537,119.29528725882003,86939800
2020-12-14,118.66193389892578,120.19173519532912,118.42808095975704,119.46093825563229,79184500
2020-12-15,124.60574340820312,124.62523548902008,120.95175883034318,121.15638107461726,157243700
2020-12-16,124.53754425048828,125.0832036047306,123.31954931044656,124.14779181691584,98208600
2020-12-17,125.4047622680664,126.2622355061444,124.76165733950789,125.59963849451057,94359800
2020-12-18,123.4169921875,125.79452063801119,122.89081749267945,125.6581058023967,192541500
2020-12-21,124.94678497314453,125.02473843111304,120.28917365326492,121.8189749541549,121251600
2020-12-22,128.50335693359375,130.9685777717825,126.33044301842824,128.24026583476893,168904800
2020-12-23,127.60688018798828,129.03922833172223,127.43148121301886,128.776152171418,88223700
2020-12-24,128.591064453125,130.04292010694545,127.74334453834628,127.9577128863763,54930100
2020-12-28,133.19017028808594,133.82352163941158,130.09158377292042,130.5593044830477,124486200
2020-12-29,131.41676330566406,135.236393246922,130.9003346955004,134.5153498347467,121047300
2020-12-30,130.29624938964844,132.50813272871576,129.98443549687033,132.1086267541331,96452100
2020-12-31,129.29257202148438,131.2900862451404,128.34740697226323,130.64698149385816,99116600
2021-01-04,126.0965805053711,130.18904042592823,123.51442981152032,130.10134836082602,143301900
2021-01-05,127.6556167602539,128.3669365572837,125.14167325368666,125.58990196321088,97664900
2021-01-06,123.35852813720703,127.69459465788168,123.14415983466812,124.44985429829092,155088000
2021-01-07,127.5678939819336,128.25972152904515,124.5862452682212,125.07344315917028,109578200
2021-01-08,128.66900634765625,129.2341578626651,126.89559833144519,129.03926675065185,105158200
2021-01-11,125.67758178710938,126.83711531254554,125.2098759078761,125.88221147258122,100384500
2021-01-12,125.50220489501953,126.36941672040446,123.6118743194809,125.2098831281038,91951100
2021-01-13,127.5386962890625,128.08435568917824,125.20015175482261,125.4632279789547,88636800
2021-01-14,125.60938262939453,127.64586655028748,125.46321431935365,127.4509903383349,90221800
2021-01-15,123.88468933105469,126.88583037094017,123.74827450506447,125.48269795041179,111598500
2021-01-19,124.55704498291016,125.41451823804258,123.6898331200979,124.5083222083043,90757300
2021-01-20,128.64947509765625,129.09770370348497,125.25858190800798,125.36576603974312,104319500
2021-01-21,133.36557006835938,136.0938817254987,130.1695525142569,130.3741822074859,120150900
2021-01-22,135.50921630859375,136.26924376050698,131.5629107740607,132.79064399605167,114459400
2021-01-25,139.2606658935547,141.37510329816405,133.04401504155618,139.40683420534555,157611700
2021-01-26,139.4945526123047,140.60536359839995,137.75037522505468,139.92328928555284,98390600
2021-01-27,138.42266845703125,140.60532045654497,136.81492129375977,139.75758597887605,140843800
2021-01-28,133.57994079589844,138.35448999967483,133.19992695994156,135.9477307492471,142621100
2021-01-29,128.58132934570312,133.23894200137332,126.8761359923647,132.35223788929187,177523800
2021-02-01,130.7054443359375,131.9137004094463,127.57762745979004,130.32543059099427,106239800
2021-02-02,131.5337677001953,132.81996314159872,131.1634923320435,132.2548114784595,83305400
2021-02-03,130.51058959960938,132.2937358859012,130.189037167514,132.28398241128824,89880900
2021-02-04,133.87225341796875,133.88199202454763,131.1439418976162,132.81016544490666,84183100
2021-02-05,133.45750427246094,134.10157011842293,132.57924349365368,134.03326822644928,75693800
2021-02-08,133.60389709472656,133.65269267140306,131.66194630942968,132.7451425942424,71297200
2021-02-09,132.72561645507812,134.55046970081816,132.56949146196018,133.32088673165194,76774200
2021-02-10,132.12060546875,133.6819746696006,131.15450660056266,133.18428060554035,73046600
2021-02-11,131.8668975830078,133.09646585492624,130.5397381460376,132.61829297068624,64280000
2021-02-12,132.10107421875,132.25721410503192,130.46165008374714,131.10571594692075,60145100
2021-02-16,129.97373962402344,132.7256347192669,129.58338986171597,132.21820236374853,80576300
2021-02-17,127.68045043945312,129.02713073582913,126.34353819122421,128.08055326523402,97918500
2021-02-18,126.57776641845703,126.86075693989008,124.33330389453356,126.08007238065763,96856700
2021-02-19,126.73389434814453,127.55362134396646,125.6897404521568,127.09496971320031,87668800
2021-02-22,122.95735931396484,126.5875301611266,122.56701700171384,124.91881659012454,103916400
2021-02-23,122.82073974609375,123.65021250049017,115.53112373320839,120.77145192783192,158273000
2021-02-24,122.32305145263672,122.52797948716125,119.27839785951765,121.92295598861077,111039900
2021-02-25,118.0683364868164,123.40624834822879,117.62920604594376,121.66923290454905,148199500
2021-02-26,118.33183288574219,121.83513850368571,118.27327669448195,119.6297105769618,164560400
2021-03-01,124.70413208007812,124.84075076896436,119.82487191939815,120.76168897682948,116307900
2021-03-02,122.0986099243164,125.61167577926304,121.99126560430425,125.30916402931615,102260900
2021-03-03,119.11248016357422,122.67434107660237,118.89779155501199,121.79607288028379,112966300
2021-03-04,117.22911071777344,120.61531871405342,115.75557939943269,118.80999380846009,178155000
2021-03-05,118.48794555664062,118.99539275523834,114.73091692483256,118.05857574839611,153766600
2021-03-08,113.55012512207031,118.0780772404724,113.40374585133544,118.00976790681733,154376600
2021-03-09,118.16592407226562,119.11250177531362,115.92146876906158,116.1556711821871,129525800
2021-03-10,117.08273315429688,119.21984409787017,116.5655253098007,118.75143927948164,111943300
2021-03-11,119.01490783691406,120.23472282472085,118.33181442180619,119.58090377809478,103026500
2021-03-12,118.10737609863281,118.24399479427487,116.28253747320228,117.49259196824357,88105100
2021-03-15,120.99589538574219,121.00565599103153,117.51210381348422,118.47820271779908,92403800
2021-03-16,122.53773498535156,124.14789226969461,121.70826227679905,122.66459306472457,115227900
2021-03-17,121.7472915649414,122.82072722265787,119.38572418377375,121.05443757273207,111932600
2021-03-18,117.61943054199219,120.20543961497017,117.41450253253255,119.91268106136539,121229700
2021-03-19,117.09246826171875,118.49769739055492,116.78995655293399,117.00464516374609,185549500
2021-03-22,120.41036987304688,120.8787820785301,117.35595599145238,117.42426532921458,111912300
2021-03-23,119.58091735839844,121.23986295215124,119.19057502893875,120.35184141166212,95467100
2021-03-24,117.1900634765625,119.93221266793454,117.17054971237121,119.85414272084951,88530500
2021-03-25,117.67798614501953,118.7221549060971,116.1263850777415,116.6533460379,98844700
2021-03-26,118.28302764892578,118.54651187519468,116.04832553149886,117.44379427923147,94071200
2021-03-29,118.45866394042969,119.61993010735954,117.81460554489063,118.71238752420413,80819200
2021-03-30,117.004638671875,117.49256459840896,115.98975185126531,117.20956666760021,85671900
2021-03-31,119.2003173828125,120.5372297916679,118.22446543116469,118.71239140698859,118323800
2021-04-01,120.02981567382812,121.18132152037535,119.53212898760859,120.67388167307234,75089100
2021-04-05,122.85977172851562,123.11349534026344,120.09810870436394,120.87879330428332,88651200
2021-04-06,123.16229248046875,124.06007462441202,122.61581768766165,123.44529048250403,80171300
2021-04-07,124.81146240234375,124.83097616492763,122.11810901104752,122.79144922016141,83466700
2021-04-08,127.21206665039062,127.24134101901195,125.41650255345681,125.83611176390906,88844600
2021-04-09,129.78831481933594,129.82734234724018,126.34355848189794,126.66559142580684,106686700
2021-04-12,128.07080078125,129.64192283851602,127.4755305635202,129.319889944631,91420000
2021-04-13,131.18377685546875,131.4082335358879,128.7441468621112,129.2418409105608,91266500
2021-04-14,128.84170532226562,131.7399862101134,128.48064493977606,131.6814374875817,87222800
2021-04-15,131.25209045410156,131.7400164409198,130.41285716116144,130.5885182593821,89347100
